task_id,contributor_id,label,seconds
838,53,0,22.13
838,146,0,34.77
838,37,0,29.68
839,163,0,7.3
839,29,0,32.02
839,36,1,39.5
839,93,1,28.32
839,61,0,33.38
840,199,1,8.8
840,99,1,34.34
840,45,0,36.37
840,151,0,33.45
840,141,0,23.4
841,52,1,14.93
841,177,1,0.65
841,98,1,24.42
841,102,0,25.52
841,180,0,1.39
842,191,0,9.28
842,126,1,22.49
842,134,1,29.96
842,51,0,25.72
842,163,0,8.26
843,1,0,20.07
843,21,0,23.89
843,90,1,20.87
843,42,0,25.4
843,110,0,17.89
844,5,1,19.06
844,53,0,19.58
844,140,0,24.49
844,39,0,22.02
844,163,0,2.53
845,119,0,35.77
845,111,1,34.97
845,88,0,41.03
845,30,1,36.48
845,6,0,31.61
846,173,0,5.11
846,44,1,29.57
846,43,0,32.06
846,123,0,25.83
846,32,1,31.4
847,84,1,22.32
847,87,1,30.81
847,178,0,0.95
847,34,1,19.27
847,36,0,30.02
848,191,1,17.85
848,176,1,1.42
848,45,1,50.1
848,184,1,1.9
848,159,1,40.89
849,80,1,23.57
849,101,1,25.5
849,0,0,27.07
849,28,1,32.97
849,87,1,21.94
850,36,1,28.1
850,197,0,11.85
850,194,0,8.09
850,75,1,21.63
850,80,0,33.87
851,4,1,38.8
851,29,1,34.71
851,13,1,26.06
851,68,1,34.87
851,14,1,41.66
852,122,1,27.74
852,193,0,8.41
852,132,1,33.26
852,84,1,30.82
852,118,1,28.81
853,68,0,22.66
853,86,0,23.13
853,13,0,24.19
853,125,0,20.06
853,145,1,21.81
854,181,1,1.25
854,27,1,22.02
854,140,0,37.24
854,98,0,25.31
854,148,0,22.51
855,30,1,24.9
855,161,0,4.05
855,55,1,31.17
855,23,1,24.21
855,150,0,24.36
856,129,1,24.81
856,40,1,22.08
856,31,0,27.25
856,17,0,23.03
856,15,0,25.97
857,113,0,30.02
857,195,1,10.32
857,193,1,18.44
857,148,0,20.77
857,137,0,21.89
858,119,1,15.32
858,60,1,23.08
858,63,1,26.46
858,80,1,22.89
858,167,0,5.07
859,172,0,5.93
859,173,0,6.82
859,89,1,25.47
859,143,1,24.47
859,187,0,1.69
860,67,0,25.57
860,80,1,16.86
860,196,0,11.25
860,129,0,24.43
860,166,0,5.41
861,46,1,29.96
861,68,0,29.64
861,5,1,33.55
861,102,1,30.43
861,55,1,35.99
862,19,1,24.52
862,102,0,23.13
862,104,0,26.1
862,156,0,26.6
862,93,0,29.97
863,142,1,21.5
863,140,1,20.35
863,109,1,27.31
863,111,1,26.53
863,160,0,5.35
864,67,1,37.41
864,88,1,35.71
864,148,1,30.09
864,120,1,32.87
864,64,0,28.04
865,131,1,24.76
865,6,1,17.91
865,114,0,12.35
865,107,1,29.18
865,46,1,20.12
866,83,1,17.12
866,98,0,18.43
866,194,1,11.49
866,151,1,23.93
866,92,1,30.02
867,136,1,30.58
867,197,1,14.68
867,86,1,27.1
867,115,1,26.89
867,156,0,29.62
868,103,0,24.37
868,99,0,26.28
868,34,1,27.32
868,17,0,33.34
868,107,0,21.14
869,48,0,22.02
869,55,1,29.81
869,113,0,24.06
869,74,1,28.58
869,56,0,20.75
870,49,0,26.45
870,50,0,40.62
870,124,0,39.2
870,29,0,37.86
870,67,1,34.42
871,69,1,30.78
871,131,1,32.79
871,117,1,27.64
871,158,0,30.92
871,31,1,28.0
872,158,1,27.44
872,11,1,20.78
872,65,1,12.75
872,169,0,6.54
872,150,1,24.98
873,51,0,33.08
873,90,0,28.57
873,1,0,30.16
873,109,0,37.09
873,199,1,13.41
874,152,1,22.68
874,21,1,29.43
874,144,1,19.44
874,25,1,22.65
874,172,0,7.77
875,129,1,29.79
875,43,1,27.6
875,56,1,32.79
875,21,0,26.32
875,101,1,18.49
876,12,0,27.19
876,39,1,28.24
876,128,1,25.88
876,74,1,34.64
876,65,1,39.1
877,154,0,31.78
877,159,1,35.91
877,164,0,3.97
877,178,1,1.78
877,176,1,1.9
878,28,1,22.4
878,79,0,23.46
878,136,1,33.81
878,134,1,23.26
878,186,1,0.99
879,160,0,7.15
879,95,1,20.1
879,47,1,24.56
879,163,0,4.86
879,193,0,8.93
880,119,0,25.11
880,160,0,4.73
880,187,0,1.75
880,127,0,32.38
880,165,0,7.08
881,160,0,6.52
881,18,1,36.0
881,29,1,45.2
881,36,0,42.22
881,138,0,46.9
882,2,0,45.72
882,20,0,27.56
882,61,0,22.86
882,94,0,34.87
882,53,0,21.76
883,38,0,17.19
883,98,1,23.51
883,83,1,21.97
883,165,0,5.24
883,7,1,18.42
884,198,0,9.44
884,139,0,30.47
884,67,0,41.58
884,79,1,36.97
884,101,0,34.92
885,161,0,5.33
885,115,0,35.32
885,96,1,19.95
885,86,0,25.1
885,149,1,30.49
886,91,0,24.17
886,24,0,34.41
886,0,0,34.02
886,23,1,30.29
886,61,0,35.95
887,96,0,23.45
887,67,1,25.27
887,184,1,1.01
887,196,0,7.08
887,29,1,29.23
888,119,1,35.04
888,105,0,32.59
888,121,0,38.65
888,9,0,43.12
888,166,0,4.89
889,134,0,28.95
889,58,1,26.95
889,90,0,28.17
889,27,0,32.61
889,157,0,34.06
890,138,1,37.18
890,130,0,32.72
890,159,0,25.59
890,178,0,2.01
890,139,0,33.07
891,181,0,1.7
891,132,1,37.96
891,85,1,15.01
891,92,1,21.87
891,50,1,22.32
892,117,1,21.25
892,148,1,20.97
892,46,1,18.98
892,45,0,24.16
892,14,0,28.56
893,15,1,33.55
893,93,1,34.13
893,75,1,41.48
893,161,0,4.75
893,34,0,31.39
894,193,0,9.74
894,65,0,35.25
894,198,0,11.87
894,144,0,37.06
894,25,1,26.87
895,95,1,34.9
895,137,1,28.2
895,154,0,23.07
895,127,0,26.39
895,76,1,30.44
896,33,1,25.57
896,144,1,33.11
896,13,1,27.3
896,8,0,30.83
896,99,0,20.14
897,198,1,12.48
897,179,1,0.93
897,188,0,1.6
897,147,0,20.72
897,47,0,12.58
898,17,0,25.63
898,167,0,4.43
898,164,0,4.77
898,188,1,1.72
898,178,1,0.73
899,61,1,34.3
899,41,1,33.01
899,117,1,26.94
899,133,1,23.2
899,155,0,22.66
900,169,0,4.27
900,107,0,23.24
900,74,0,24.72
900,84,0,25.96
900,40,0,27.4
901,108,0,25.87
901,1,0,16.13
901,41,1,18.9
901,123,0,16.45
901,161,0,5.84
902,60,1,24.97
902,188,1,2.07
902,7,0,25.34
902,39,1,24.01
902,36,0,19.42
903,28,1,19.43
903,21,0,19.64
903,32,1,24.83
903,166,0,3.91
903,10,1,24.83
904,2,1,36.77
904,87,1,28.8
904,151,1,44.07
904,83,0,43.51
904,122,0,33.41
905,69,1,27.1
905,16,0,23.72
905,143,1,27.08
905,60,1,30.5
905,181,1,1.13
906,52,0,21.82
906,9,1,34.06
906,120,0,25.47
906,45,0,22.02
906,159,0,31.84
907,76,1,22.42
907,53,0,27.7
907,20,0,31.85
907,30,0,19.69
907,7,0,25.57
908,34,1,23.09
908,105,1,21.69
908,27,1,11.93
908,103,0,31.52
908,114,1,31.14
909,38,0,27.54
909,142,0,22.83
909,29,0,31.61
909,75,0,28.99
909,70,0,32.16
910,147,0,30.53
910,158,1,24.8
910,126,1,22.66
910,89,0,21.47
910,134,0,23.13
911,139,0,30.91
911,33,0,24.39
911,173,0,5.15
911,62,0,24.8
911,46,1,25.44
912,56,1,23.34
912,102,1,24.18
912,148,0,24.8
912,8,0,31.01
912,33,0,23.46
913,37,1,32.02
913,174,0,5.89
913,118,1,33.06
913,62,1,39.0
913,36,1,28.32
914,22,1,29.3
914,2,0,31.17
914,113,1,32.62
914,17,0,16.6
914,98,1,23.13
915,52,0,29.59
915,152,1,21.06
915,51,0,20.32
915,103,0,25.87
915,27,0,20.22
916,48,1,25.34
916,16,1,23.84
916,57,0,28.68
916,31,1,26.74
916,70,0,26.65
917,68,0,35.35
917,24,1,25.27
917,95,1,20.29
917,61,1,25.44
917,136,1,33.58
918,128,0,19.63
918,77,0,26.63
918,4,0,21.98
918,155,0,27.07
918,100,0,23.43
919,189,0,1.77
919,60,1,22.46
919,18,1,19.78
919,126,1,34.98
919,104,1,18.19
920,11,1,27.7
920,152,0,29.82
920,110,0,32.4
920,35,1,22.66
920,14,0,28.91
921,175,0,1.98
921,23,1,27.07
921,29,1,41.15
921,38,1,31.5
921,56,1,29.69
922,58,0,32.63
922,67,1,27.19
922,72,0,19.47
922,133,0,28.58
922,129,0,21.34
923,161,0,4.15
923,55,0,30.78
923,81,1,31.5
923,69,0,32.09
923,31,1,25.22
924,126,0,14.87
924,52,0,12.3
924,64,1,24.3
924,167,0,7.93
924,81,0,29.9
925,15,1,29.28
925,154,1,29.86
925,126,1,26.95
925,46,1,29.27
925,129,0,32.26
926,160,0,3.66
926,131,1,34.74
926,190,0,14.51
926,165,0,6.57
926,61,0,35.56
927,150,0,40.15
927,173,0,9.59
927,67,1,39.18
927,152,0,39.91
927,89,1,36.21
928,174,0,8.85
928,179,1,1.78
928,164,0,4.62
928,132,0,38.77
928,112,0,29.03
929,148,1,19.64
929,43,1,20.34
929,117,1,20.03
929,180,0,0.68
929,158,1,23.41
930,89,1,20.12
930,121,1,27.52
930,25,0,32.1
930,96,0,24.85
930,82,1,30.85
931,53,1,29.23
931,150,1,22.96
931,91,1,35.38
931,5,1,30.51
931,152,1,29.32
932,46,1,33.95
932,75,0,37.25
932,97,1,40.32
932,51,0,37.92
932,14,0,42.78
933,54,1,32.43
933,199,1,6.5
933,107,1,38.13
933,177,0,1.61
933,160,0,6.17
934,160,0,5.1
934,83,0,33.0
934,182,1,1.41
934,99,0,13.38
934,63,0,26.47
935,126,0,42.86
935,184,1,2.39
935,86,0,33.56
935,28,0,44.24
935,104,1,29.93
936,124,1,36.27
936,47,0,33.84
936,129,0,29.92
936,0,1,33.22
936,155,1,22.54
937,110,0,21.56
937,115,0,21.24
937,136,0,17.01
937,193,0,13.77
937,191,0,9.94
938,40,1,37.42
938,15,1,32.94
938,132,1,30.76
938,22,1,31.91
938,24,0,41.76
939,152,1,32.01
939,164,0,8.14
939,182,1,2.01
939,172,0,8.84
939,173,0,6.62
940,15,0,41.27
940,11,0,39.52
940,5,1,42.23
940,7,1,45.94
940,161,0,8.68
941,126,1,20.72
941,71,0,16.03
941,87,1,18.01
941,0,0,29.62
941,113,0,23.9
942,17,1,24.63
942,85,0,33.37
942,158,1,37.43
942,26,1,24.89
942,29,1,26.39
943,139,1,24.32
943,179,0,2.07
943,94,1,23.65
943,13,0,23.23
943,83,0,27.7
944,40,0,26.89
944,96,0,29.19
944,46,0,30.25
944,155,0,32.22
944,150,0,13.63
945,17,0,21.87
945,186,1,1.55
945,64,1,26.87
945,125,0,33.05
945,169,0,4.97
946,186,0,0.98
946,5,0,33.31
946,188,0,2.12
946,23,0,32.4
946,90,1,40.12
947,133,0,17.69
947,34,1,28.34
947,112,0,23.95
947,42,0,26.64
947,98,0,28.61
948,110,0,27.08
948,78,1,41.17
948,3,0,38.02
948,187,0,2.03
948,133,0,37.19
949,185,1,1.78
949,45,0,25.82
949,56,0,21.65
949,150,0,21.06
949,167,0,5.75
950,73,0,29.37
950,160,0,6.78
950,126,1,42.47
950,108,1,46.09
950,133,0,38.4
951,153,0,35.9
951,122,1,35.35
951,3,0,39.64
951,19,0,32.61
951,120,0,33.54
952,104,1,16.01
952,70,1,30.22
952,1,1,26.57
952,135,1,26.9
952,147,0,29.26
953,42,0,41.5
953,157,0,39.55
953,41,0,23.78
953,16,0,36.19
953,44,0,36.04
954,100,1,22.81
954,7,1,15.63
954,4,1,37.15
954,30,1,26.53
954,147,1,29.06
955,57,1,30.19
955,192,1,10.42
955,130,1,31.42
955,32,0,28.43
955,113,1,42.16
956,155,0,33.28
956,91,1,34.41
956,165,0,7.51
956,101,0,33.72
956,136,0,30.04
957,67,1,23.37
957,16,1,26.95
957,8,1,31.07
957,112,1,31.66
957,137,1,33.51
958,90,1,15.25
958,42,1,21.49
958,171,0,6.33
958,48,1,25.31
958,163,0,5.77
959,191,1,13.76
959,51,0,26.58
959,46,0,25.21
959,121,0,27.85
959,4,0,26.13
960,18,0,25.24
960,110,0,24.58
960,1,1,27.75
960,24,0,27.4
960,102,0,34.33
961,138,0,32.91
961,132,0,34.16
961,172,0,6.76
961,14,0,29.68
961,161,0,7.9
962,153,1,24.01
962,177,1,1.11
962,88,1,21.26
962,23,1,24.52
962,99,1,25.87
963,6,1,34.54
963,197,0,9.54
963,136,1,39.05
963,149,1,38.27
963,147,1,29.49
964,80,1,40.53
964,26,1,34.87
964,120,1,33.02
964,46,1,32.42
964,0,1,34.74
965,53,1,25.33
965,175,1,0.91
965,28,1,28.7
965,143,1,20.35
965,45,1,21.68
966,102,1,20.46
966,79,1,22.12
966,23,1,14.7
966,122,1,20.51
966,99,1,22.28
967,193,1,10.06
967,32,1,35.47
967,167,0,8.37
967,130,1,28.98
967,38,1,34.85
968,137,1,28.5
968,29,1,18.45
968,190,1,10.34
968,97,1,24.81
968,109,0,29.94
969,195,1,6.8
969,76,0,16.49
969,84,0,25.83
969,157,1,29.5
969,144,0,25.57
970,49,0,33.44
970,76,1,42.72
970,67,0,35.61
970,26,1,38.35
970,118,0,30.99
971,123,0,21.01
971,172,0,5.22
971,60,0,22.65
971,117,0,24.94
971,7,1,23.36
972,44,1,18.54
972,38,0,26.36
972,11,0,12.54
972,162,0,8.4
972,157,0,18.55
973,156,0,24.11
973,55,0,20.18
973,23,0,29.74
973,117,1,20.76
973,166,0,8.26
974,170,0,5.49
974,196,1,11.76
974,175,1,1.71
974,8,1,45.3
974,38,1,39.75
975,176,0,1.76
975,135,1,25.06
975,187,1,2.21
975,156,1,21.94
975,160,0,5.73
976,145,0,30.08
976,125,0,34.26
976,17,1,20.14
976,5,0,28.14
976,198,1,11.4
977,96,0,28.6
977,176,0,1.41
977,70,1,27.83
977,196,1,10.92
977,99,1,29.86
978,177,0,1.88
978,1,0,30.19
978,163,0,6.36
978,172,0,2.18
978,107,0,25.57
979,82,1,19.96
979,120,1,23.98
979,63,1,27.39
979,88,1,22.99
979,155,1,23.72
980,104,1,30.33
980,140,0,32.46
980,133,1,29.25
980,197,0,8.69
980,109,1,33.22
981,68,0,29.95
981,16,1,29.91
981,184,1,1.25
981,22,1,28.98
981,70,0,20.29
982,74,1,20.73
982,29,1,17.76
982,6,1,23.25
982,84,0,27.0
982,85,1,20.03
983,122,1,46.6
983,20,0,21.46
983,129,1,34.48
983,71,1,36.03
983,121,0,27.31
984,160,0,8.15
984,198,1,11.01
984,31,1,26.82
984,182,1,0.74
984,86,1,19.62
985,136,1,38.26
985,78,0,41.1
985,90,0,41.47
985,108,1,38.02
985,116,0,38.31
986,123,0,26.7
986,20,1,32.44
986,172,0,6.14
986,46,1,31.49
986,195,0,18.2
987,145,0,34.92
987,5,1,39.43
987,87,0,34.03
987,73,0,38.22
987,25,0,36.25
988,52,0,28.86
988,177,0,1.6
988,63,0,32.64
988,135,1,30.71
988,67,1,25.69
989,20,1,19.71
989,58,0,33.46
989,104,1,36.21
989,70,1,26.83
989,66,1,24.93
990,37,1,23.15
990,149,1,17.91
990,21,1,29.89
990,69,0,28.23
990,114,0,22.53
991,55,0,31.1
991,15,1,27.89
991,199,1,14.99
991,77,1,32.36
991,66,1,20.44
992,135,1,19.39
992,151,0,30.77
992,180,1,1.75
992,22,1,22.18
992,86,0,25.73
993,72,1,32.77
993,70,0,37.22
993,75,0,38.25
993,193,0,11.2
993,149,0,21.02
994,23,1,34.76
994,72,1,37.59
994,117,1,36.46
994,118,1,34.72
994,4,0,35.7
995,108,1,42.2
995,165,0,4.25
995,92,1,23.04
995,123,1,32.29
995,104,1,31.26
996,157,1,37.65
996,179,0,2.23
996,41,1,36.11
996,68,0,47.62
996,85,0,41.51
997,131,0,38.98
997,6,0,27.56
997,164,0,3.03
997,121,0,37.32
997,105,0,38.07
998,25,1,35.46
998,143,0,26.74
998,58,1,27.32
998,71,1,34.54
998,70,1,33.86
999,1,1,24.99
999,14,1,27.13
999,141,1,34.25
999,106,1,30.66
999,198,1,13.94
1000,87,1,20.73
1000,149,1,26.39
1000,144,1,19.12
1000,31,1,29.17
1000,24,1,27.95
1001,61,0,26.99
1001,197,1,8.01
1001,22,1,35.81
1001,2,1,34.08
1001,134,0,27.14
1002,0,1,33.77
1002,25,1,19.08
1002,58,0,18.04
1002,7,1,21.32
1002,187,1,1.46
1003,109,1,31.7
1003,112,1,33.72
1003,153,0,27.73
1003,13,0,29.3
1003,96,1,40.1
1004,145,0,31.0
1004,56,1,23.39
1004,154,0,16.54
1004,127,0,20.48
1004,71,0,28.68
1005,61,1,30.25
1005,25,1,31.95
1005,185,1,1.8
1005,52,0,32.52
1005,149,0,30.22
1006,98,1,35.87
1006,96,0,17.98
1006,99,1,26.65
1006,100,1,28.11
1006,162,0,4.28
1007,153,1,30.06
1007,169,0,7.16
1007,25,0,20.81
1007,45,1,28.96
1007,186,0,1.09
1008,137,0,25.8
1008,132,1,20.88
1008,2,0,21.99
1008,32,1,28.37
1008,156,1,19.85
1009,95,0,27.64
1009,58,1,33.76
1009,117,1,43.34
1009,87,1,44.48
1009,10,1,41.96
1010,180,0,0.84
1010,157,0,27.6
1010,32,1,22.55
1010,57,0,37.6
1010,105,1,38.63
1011,44,1,22.95
1011,135,0,21.58
1011,166,0,5.58
1011,98,1,24.24
1011,153,1,17.68
1012,109,0,42.06
1012,88,0,44.18
1012,24,0,39.23
1012,163,0,6.54
1012,5,0,37.15
1013,142,0,25.93
1013,155,0,34.3
1013,169,0,8.61
1013,143,0,36.46
1013,17,0,39.42
1014,75,1,31.29
1014,47,1,41.73
1014,22,0,22.6
1014,108,1,28.66
1014,141,0,28.22
1015,39,1,18.19
1015,94,1,26.45
1015,84,0,21.7
1015,66,0,18.71
1015,15,1,24.86
1016,17,1,21.14
1016,143,0,24.56
1016,27,1,21.27
1016,107,0,18.94
1016,100,0,30.48
1017,190,0,12.35
1017,9,0,27.35
1017,59,1,25.2
1017,20,0,16.68
1017,135,0,27.99
1018,69,0,22.77
1018,92,0,19.52
1018,171,0,6.89
1018,188,0,1.97
1018,72,0,24.42
1019,134,0,31.44
1019,195,1,12.18
1019,102,1,33.52
1019,80,1,27.15
1019,147,1,26.35
1020,166,0,6.2
1020,68,1,28.98
1020,186,1,1.62
1020,45,1,28.78
1020,16,0,25.3
1021,48,1,28.32
1021,154,0,31.48
1021,168,0,8.0
1021,167,0,5.57
1021,24,1,33.01
1022,42,0,25.6
1022,146,1,33.58
1022,33,1,24.91
1022,134,1,23.5
1022,164,0,4.46
1023,53,1,23.34
1023,183,1,1.78
1023,198,0,12.99
1023,82,1,27.85
1023,123,1,25.42
1024,198,1,8.32
1024,75,0,19.42
1024,72,0,20.41
1024,193,1,10.99
1024,17,1,28.82
1025,106,0,31.91
1025,131,0,27.7
1025,165,0,7.0
1025,104,1,33.07
1025,133,0,31.74
1026,131,0,35.6
1026,118,1,36.93
1026,193,0,12.18
1026,20,1,30.3
1026,155,0,41.17
1027,74,0,23.68
1027,119,0,30.0
1027,55,0,22.32
1027,49,1,34.57
1027,71,1,34.44
1028,195,1,14.09
1028,94,1,25.93
1028,147,0,24.92
1028,29,1,18.17
1028,138,0,26.4
1029,110,0,22.3
1029,70,0,27.01
1029,97,0,27.89
1029,6,1,36.3
1029,72,1,31.48
1030,53,0,24.41
1030,193,0,5.84
1030,170,0,5.51
1030,69,0,27.78
1030,45,1,24.44
1031,58,0,27.53
1031,47,0,27.48
1031,116,0,31.29
1031,86,0,30.05
1031,21,0,25.95
1032,116,0,39.33
1032,148,1,37.97
1032,88,1,23.49
1032,186,0,1.73
1032,170,0,7.82
1033,45,0,34.95
1033,194,1,13.16
1033,17,0,40.33
1033,155,1,35.47
1033,20,1,25.98
1034,122,0,28.56
1034,183,1,1.88
1034,197,1,11.49
1034,156,0,26.48
1034,43,0,25.32
1035,196,0,13.55
1035,177,0,1.68
1035,162,0,5.17
1035,123,0,32.88
1035,144,1,31.42
1036,47,1,25.91
1036,66,1,22.32
1036,72,1,20.9
1036,137,1,30.22
1036,41,0,18.96
1037,77,0,22.34
1037,139,0,19.69
1037,196,1,12.52
1037,197,1,13.87
1037,171,0,3.44
1038,175,0,0.88
1038,191,0,13.17
1038,118,0,25.45
1038,45,0,25.55
1038,174,0,9.11
1039,169,0,5.32
1039,162,0,6.48
1039,23,1,29.31
1039,141,0,19.1
1039,156,0,22.24
1040,195,0,11.42
1040,131,1,26.01
1040,15,1,21.74
1040,173,0,3.91
1040,178,0,1.36
1041,20,1,22.53
1041,32,1,25.5
1041,21,1,26.96
1041,67,0,34.56
1041,36,1,26.75
1042,175,1,2.05
1042,59,1,36.19
1042,86,0,30.75
1042,84,1,42.51
1042,108,1,25.19
1043,59,0,35.94
1043,107,0,38.56
1043,193,1,16.86
1043,141,0,33.97
1043,58,1,28.15
1044,38,1,38.36
1044,160,0,5.94
1044,104,0,36.74
1044,80,0,33.08
1044,24,1,32.88
1045,119,1,35.86
1045,117,0,38.14
1045,71,0,22.61
1045,74,0,28.74
1045,63,0,27.68
1046,111,0,26.73
1046,11,0,26.92
1046,34,1,30.57
1046,196,1,12.17
1046,127,1,28.78
1047,61,1,42.0
1047,135,0,29.99
1047,116,0,40.16
1047,0,0,23.39
1047,83,1,33.89
1048,79,1,21.42
1048,81,1,16.38
1048,117,1,23.09
1048,147,1,22.9
1048,131,1,16.42
1049,159,0,29.41
1049,98,0,28.19
1049,138,0,18.21
1049,80,1,36.3
1049,199,1,12.23
1050,52,0,28.19
1050,129,1,30.5
1050,111,0,34.07
1050,190,1,12.46
1050,61,1,26.43
1051,157,0,20.67
1051,138,1,24.19
1051,24,0,35.33
1051,71,0,38.42
1051,130,0,24.22
1052,25,0,16.43
1052,72,1,26.83
1052,131,1,24.63
1052,180,1,1.7
1052,156,1,28.56
1053,75,1,26.61
1053,82,0,27.4
1053,173,0,6.73
1053,65,1,35.79
1053,72,1,34.38
1054,52,0,17.79
1054,85,0,26.79
1054,16,1,19.83
1054,147,1,29.57
1054,156,0,27.08
1055,24,0,25.4
1055,171,0,7.66
1055,100,1,29.5
1055,42,1,27.94
1055,137,0,33.08
1056,69,0,28.9
1056,90,0,21.02
1056,164,0,5.99
1056,3,1,22.32
1056,87,0,15.7
1057,13,1,29.78
1057,67,0,22.73
1057,132,1,20.37
1057,98,1,31.63
1057,50,1,40.94
1058,123,0,24.68
1058,145,1,34.11
1058,158,1,32.82
1058,28,0,32.77
1058,21,0,25.2
1059,38,0,29.91
1059,77,0,23.69
1059,114,1,27.61
1059,104,0,28.81
1059,87,0,26.84
1060,100,1,30.76
1060,64,1,19.46
1060,111,1,27.52
1060,136,0,28.75
1060,22,1,30.39
1061,162,0,6.51
1061,187,0,1.19
1061,92,1,39.65
1061,6,0,34.96
1061,93,1,34.3
1062,120,0,21.04
1062,124,0,15.0
1062,71,1,13.62
1062,45,0,8.86
1062,122,0,26.79
1063,54,1,28.79
1063,40,1,29.83
1063,77,1,33.65
1063,96,0,36.02
1063,126,1,30.64
1064,181,1,1.27
1064,84,0,34.55
1064,131,0,33.35
1064,185,0,1.62
1064,46,1,27.42
1065,70,1,45.04
1065,52,0,41.5
1065,6,1,43.09
1065,144,0,29.27
1065,146,1,44.02
1066,131,0,27.89
1066,82,0,35.69
1066,117,1,38.83
1066,76,0,21.64
1066,127,1,38.18
1067,76,1,23.24
1067,101,0,17.49
1067,26,1,34.79
1067,89,1,23.44
1067,162,0,7.57
1068,194,0,14.1
1068,25,0,21.93
1068,62,0,28.22
1068,16,1,26.17
1068,135,1,29.13
1069,75,1,23.67
1069,41,0,37.07
1069,187,0,1.93
1069,186,0,2.23
1069,46,0,33.44
1070,180,0,1.76
1070,192,1,14.68
1070,1,1,29.71
1070,39,1,35.04
1070,55,0,33.42
1071,132,0,31.41
1071,81,1,41.98
1071,3,1,33.02
1071,63,0,32.78
1071,117,0,39.64
1072,169,0,6.13
1072,126,0,28.35
1072,190,1,8.72
1072,46,1,25.22
1072,86,1,34.23
1073,77,1,17.25
1073,61,0,23.85
1073,50,1,22.25
1073,37,1,36.51
1073,32,0,27.85
1074,144,0,36.7
1074,31,0,27.04
1074,168,0,5.07
1074,166,0,6.38
1074,115,1,31.21
1075,183,1,2.06
1075,144,1,26.48
1075,86,0,23.26
1075,153,0,22.02
1075,11,0,31.91
1076,160,0,5.2
1076,34,1,23.82
1076,144,1,35.4
1076,152,1,22.54
1076,36,1,21.65
1077,15,0,36.16
1077,145,0,22.46
1077,16,1,24.53
1077,12,0,24.69
1077,39,0,24.54
1078,24,0,28.87
1078,125,0,37.26
1078,30,0,32.65
1078,4,1,24.05
1078,170,0,7.59
1079,41,1,23.73
1079,66,0,27.35
1079,92,1,31.36
1079,189,1,1.08
1079,51,1,33.82
1080,192,1,6.89
1080,156,1,28.37
1080,145,1,28.36
1080,168,0,4.81
1080,88,1,23.07
1081,55,1,17.76
1081,19,1,31.42
1081,26,1,14.78
1081,14,1,33.0
1081,47,1,19.28
1082,101,1,25.24
1082,60,1,29.67
1082,114,1,29.8
1082,34,0,25.22
1082,30,1,24.46
1083,110,0,30.2
1083,90,0,37.67
1083,195,1,12.63
1083,149,1,48.35
1083,47,1,27.53
1084,143,0,29.07
1084,4,0,29.47
1084,23,0,34.02
1084,73,0,34.4
1084,185,0,1.1
1085,194,0,11.31
1085,137,1,31.0
1085,48,0,33.75
1085,125,1,32.95
1085,86,1,33.16
1086,111,0,32.29
1086,45,1,34.16
1086,51,1,43.02
1086,123,0,40.61
1086,116,1,43.46
1087,114,0,41.15
1087,12,1,41.3
1087,174,0,6.32
1087,90,0,28.99
1087,62,0,24.08
1088,13,1,22.5
1088,180,0,1.33
1088,143,1,19.15
1088,192,0,11.01
1088,111,0,17.9
1089,74,0,38.82
1089,123,0,30.17
1089,77,1,37.09
1089,113,1,25.69
1089,57,1,26.29
1090,190,0,8.53
1090,123,1,24.93
1090,51,1,19.16
1090,11,1,34.3
1090,30,1,31.04
1091,171,0,7.76
1091,89,1,32.0
1091,36,0,37.34
1091,20,1,19.51
1091,21,0,34.38
1092,82,0,22.27
1092,176,1,2.0
1092,40,1,32.38
1092,116,1,21.24
1092,170,0,4.53
1093,60,0,29.86
1093,18,1,36.82
1093,11,0,29.19
1093,175,1,1.15
1093,157,1,38.7
1094,38,0,34.96
1094,109,0,37.72
1094,29,1,32.4
1094,79,1,31.75
1094,94,0,31.06
1095,37,0,23.65
1095,23,0,11.77
1095,123,0,24.57
1095,192,1,8.47
1095,27,0,30.44
1096,90,1,30.02
1096,97,1,39.81
1096,72,1,19.57
1096,179,0,2.73
1096,190,0,9.05
1097,177,1,1.51
1097,175,1,1.1
1097,32,1,27.47
1097,31,1,36.9
1097,98,1,38.02
1098,125,0,36.1
1098,88,0,26.5
1098,73,0,18.41
1098,16,1,29.66
1098,104,0,42.36
1099,15,0,28.57
1099,24,0,31.19
1099,87,1,35.95
1099,28,0,32.58
1099,69,1,43.54
1100,121,0,29.33
1100,10,0,34.79
1100,30,0,18.22
1100,137,0,28.27
1100,86,0,31.43
1101,46,0,22.96
1101,158,0,22.62
1101,7,0,22.3
1101,30,0,26.59
1101,118,0,25.7
1102,6,1,20.8
1102,172,0,1.9
1102,117,0,23.22
1102,185,0,2.22
1102,122,1,32.87
1103,130,0,36.3
1103,18,0,36.64
1103,105,0,37.39
1103,137,0,36.64
1103,2,0,31.96
1104,197,0,9.46
1104,89,0,32.56
1104,4,0,27.67
1104,125,0,33.99
1104,80,0,35.55
1105,179,1,1.1
1105,67,0,24.01
1105,185,1,1.43
1105,190,1,9.44
1105,135,0,21.16
1106,125,0,27.36
1106,29,0,17.68
1106,157,1,35.13
1106,54,0,32.03
1106,63,0,21.29
1107,32,0,19.86
